n_depots,n_customers,n_charging,n_vehicles,depot_pattern,customer_pattern,charging_pattern,shrinkage_depots,shrinkage_charging,T,seed,B,μ,travel_cost_coeff,charge_cost_coeff,load_scale,load_shape,load_tolerance,batch,permissiveness,use_load,use_time_windows,method,subpath_single_service,subpath_check_customers,path_single_service,path_check_customers,check_customers_accelerated,LP_objective,IP_objective,LP_IP_gap,counter,converged,time_taken,sp_base_time_taken_total,sp_full_time_taken_total,lp_relaxation_time_taken_total,sp_base_time_taken_mean,sp_full_time_taken_mean,lp_relaxation_time_taken_mean,lp_mean_subpath_length,lp_weighted_mean_subpath_length,lp_mean_path_length,lp_weighted_mean_path_length,lp_mean_ps_length,lp_weighted_mean_ps_length,ip_mean_subpath_length,ip_weighted_mean_subpath_length,ip_mean_path_length,ip_weighted_mean_path_length,ip_mean_ps_length,ip_weighted_mean_ps_length
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,14,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,892130.0,892130.0,0.0,17,true,4539.914,0.0,4538.474,0.9880000000000004,0.0,266.9690588235294,0.05811764705882355,3.4285714285714284,3.1538461538461537,5.25,4.5,1.75,1.625,3.5454545454545454,3.1538461538461537,5.666666666666667,4.5,1.8333333333333333,1.625
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,14,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,777553.1111111109,1.087813e6,0.39902083144588385,18,true,17.908,13.158999999999999,3.7150000000000003,0.655,0.7310555555555555,0.2063888888888889,0.03638888888888889,3.0161290322580645,2.9669460752706427,9.625,4.5,4.125,1.7794082125603865,2.8666666666666667,2.8666666666666667,4.5,4.5,1.875,1.875
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,14,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,782454.5641025648,1.184563e6,0.5139064353961982,18,true,30.562,25.547,3.898,0.7350000000000001,1.4192777777777779,0.21655555555555556,0.04083333333333334,3.1333333333333333,2.934369602763386,9.5,4.5,3.875,1.8093749999999993,2.8666666666666667,2.8666666666666667,4.5,4.5,1.875,1.875
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,12,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,799239.0,799239.0,0.0,17,true,76.151,0.0,75.788,0.2300000000000001,0.0,4.458117647058823,0.013529411764705887,2.6666666666666665,2.5384615384615383,3.857142857142857,3.5,1.7142857142857142,1.625,2.6666666666666665,2.5384615384615383,3.857142857142857,3.5,1.7142857142857142,1.625
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,14,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,782454.5641025642,1.213466e6,0.5508453214683258,16,true,159.176,148.389,9.715,0.7240000000000002,9.2743125,0.6071875,0.04525000000000001,3.1639344262295084,2.934369602763386,9.5,4.5,3.875,1.809375,2.8666666666666667,2.8666666666666667,4.5,4.5,1.875,1.875
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,14,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,782454.5641025648,1.184563e6,0.5139064353961982,18,true,44.98,39.224,4.466,0.835,2.1791111111111108,0.24811111111111112,0.04638888888888889,3.1333333333333333,2.934369602763386,9.5,4.5,3.875,1.8093749999999993,2.8666666666666667,2.8666666666666667,4.5,4.5,1.875,1.875
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,14,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,895240.0,895240.0,0.0,15,true,20.376,17.303,2.303,0.551,1.1535333333333333,0.15353333333333333,0.03673333333333333,3.2666666666666666,3.0,5.25,4.5,1.875,1.75,3.3333333333333335,3.0,5.666666666666667,4.5,2.0,1.75
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,14,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,892130.0,892130.0,0.0,10,true,9897.038,82.57900000000001,9769.351999999999,38.547999999999995,8.257900000000001,976.9351999999999,3.8547999999999996,3.5454545454545454,3.1538461538461537,5.666666666666667,4.5,1.8333333333333333,1.625,3.5454545454545454,3.1538461538461537,5.666666666666667,4.5,1.8333333333333333,1.625
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,14,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,892130.0,892130.0,0.0,23,true,2380.423,97.55000000000001,2281.6989999999996,0.9000000000000001,4.2413043478260875,99.20430434782607,0.0391304347826087,3.7058823529411766,3.1538461538461537,6.111111111111111,4.5,1.8888888888888888,1.625,3.5454545454545454,3.1538461538461537,5.666666666666667,4.5,1.8333333333333333,1.625
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,15,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,627130.7303652565,8.0e10,127564.10903780143,12,true,50.546,0.0,45.663000000000004,4.057,0.0,3.8052500000000005,0.33808333333333335,5.360655737704918,3.2148285590295504,12.0,4.500000000000001,2.6666666666666665,1.5802577521095185,4.5,4.5,4.5,4.5,1.0,1.0
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,15,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,786700.0,786700.0,0.0,14,true,13.827,0.0,12.662999999999998,0.7910000000000001,0.0,0.9044999999999999,0.05650000000000001,3.3333333333333335,3.1538461538461537,5.0,4.5,1.7142857142857142,1.625,3.3333333333333335,3.1538461538461537,5.0,4.5,1.7142857142857142,1.625
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,15,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,786700.0,786700.0,0.0,14,true,4791.906,0.0,4790.700000000001,0.8100000000000003,0.0,342.1928571428572,0.05785714285714288,3.3333333333333335,3.1538461538461537,5.0,4.5,1.7142857142857142,1.625,3.3333333333333335,3.1538461538461537,5.0,4.5,1.7142857142857142,1.625
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,15,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,709263.9999999997,8.0e10,112791.97976493949,17,true,26.946,20.517,5.218,0.9800000000000003,1.2068823529411765,0.3069411764705882,0.05764705882352943,4.101694915254237,3.0935200569665318,10.454545454545455,4.5,3.0,1.671825396825397,4.5,4.5,4.5,4.5,1.0,1.0
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,12,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,743918.9039812647,1.131361e6,0.5208122739525018,10,true,4.741,4.265,0.23099999999999996,0.15400000000000003,0.4265,0.023099999999999996,0.015400000000000002,3.34,2.5002195871761086,6.708333333333333,3.500000000000001,2.5,1.666422716627635,2.3333333333333335,2.3333333333333335,3.5,3.5,1.875,1.875
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,15,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,712799.9999999998,1.0001005352e10,14029.591122334461,20,true,46.894,41.229,4.723999999999999,0.635,2.06145,0.23619999999999997,0.03175,3.878787878787879,3.0437956204379573,9.23076923076923,4.5,2.8461538461538463,1.7125,3.0,3.0,4.5,4.5,1.75,1.75
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,15,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,712799.9999999997,968321.0,0.35847502805836196,20,true,483.885,465.525,17.09,0.8990000000000001,23.276249999999997,0.8545,0.044950000000000004,3.84375,3.043795620437957,9.23076923076923,4.5,2.8461538461538463,1.7125000000000001,3.0,3.0,4.5,4.5,1.75,1.75
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,15,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,712799.9999999998,1.0001005352e10,14029.591122334461,20,true,69.368,62.876,5.446,0.767,3.1437999999999997,0.2723,0.03835,3.878787878787879,3.0437956204379573,9.23076923076923,4.5,2.8461538461538463,1.7125,3.0,3.0,4.5,4.5,1.75,1.75
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,15,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,788700.0,788700.0,0.0,34,true,63.529,56.934,4.933,1.364,1.6745294117647058,0.14508823529411763,0.040117647058823536,3.3333333333333335,3.1538461538461537,5.0,4.5,1.7142857142857142,1.625,3.3333333333333335,3.1538461538461537,5.0,4.5,1.7142857142857142,1.625
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,15,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,786700.0,786700.0,0.0,10,true,16138.436,204.957,15878.864,46.961,20.4957,1587.8863999999999,4.6960999999999995,3.6666666666666665,3.1538461538461537,6.0,4.5,1.875,1.625,3.3333333333333335,3.1538461538461537,5.0,4.5,1.7142857142857142,1.625
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,15,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,786700.0,786700.0,0.0,42,true,4413.473,240.37,4170.957,1.7690000000000001,5.7230952380952385,99.30850000000001,0.042119047619047625,3.3333333333333335,3.1538461538461537,5.0,4.5,1.7142857142857142,1.625,3.3333333333333335,3.1538461538461537,5.0,4.5,1.7142857142857142,1.625
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,682154.6233190271,1.190125e6,0.7446557705779961,17,true,42.217,0.0,38.318,3.004,0.0,2.254,0.17670588235294118,4.265625,3.172458001032285,10.521739130434783,4.5,2.869565217391304,1.6110783261802577,2.75,2.75,4.5,4.5,2.0,2.0
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,857390.0,857390.0,0.0,17,true,15.63,0.0,14.067000000000002,1.097,0.0,0.8274705882352942,0.06452941176470588,3.1538461538461537,2.8666666666666667,5.666666666666667,4.5,2.1666666666666665,1.875,3.1538461538461537,2.8666666666666667,5.666666666666667,4.5,2.1666666666666665,1.875
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,857110.0,857110.0,0.0,21,true,17509.501,0.0,17507.477,1.3850000000000002,0.0,833.6893809523809,0.06595238095238096,3.3333333333333335,3.0,5.666666666666667,4.5,2.0,1.75,3.3333333333333335,3.0,5.666666666666667,4.5,2.0,1.75
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,12,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,749261.0,851637.0,0.13663596530447997,11,true,8.062,7.548000000000001,0.23500000000000004,0.16200000000000003,0.6861818181818182,0.021363636363636366,0.01472727272727273,2.9166666666666665,2.5238095238095237,5.454545454545454,3.5,2.272727272727273,1.640625,2.6666666666666665,2.5384615384615383,3.857142857142857,3.5,1.7142857142857142,1.625
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,710396.0901960786,1.094164e6,0.5402168101713458,20,true,28.737,20.688999999999997,6.4079999999999995,1.1340000000000001,1.0344499999999999,0.32039999999999996,0.05670000000000001,3.78125,3.075732247983138,9.043478260869565,4.500000000000002,2.869565217391304,1.6861519607843138,3.0,3.0,4.5,4.5,1.75,1.75
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,710915.3333333331,1.060428e6,0.49163754146063376,19,true,35.087,27.707,4.89,1.653,1.458263157894737,0.2573684210526316,0.08700000000000001,3.519230769230769,3.056303549571605,8.526315789473685,4.5,2.8947368421052633,1.7020833333333332,2.8666666666666667,2.8666666666666667,4.5,4.5,1.875,1.875
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,710915.3333333333,1.02827e6,0.4464029002984886,22,true,274.773,253.743,18.507,1.867,11.533772727272726,0.8412272727272728,0.08486363636363636,3.6363636363636362,3.0563035495716044,8.85,4.500000000000001,2.9,1.7020833333333334,3.0,3.0,4.5,4.5,1.75,1.75
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,710915.3333333331,1.060428e6,0.49163754146063376,19,true,53.709,45.217,6.252000000000001,1.4450000000000003,2.3798421052631578,0.32905263157894743,0.07605263157894739,3.519230769230769,3.056303549571605,8.526315789473685,4.5,2.8947368421052633,1.7020833333333332,2.8666666666666667,2.8666666666666667,4.5,4.5,1.875,1.875
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,871860.0,873940.0,0.002385704126809385,13,true,22.105,16.283,2.0729999999999995,0.3880000000000001,1.2525384615384616,0.15946153846153843,0.029846153846153856,3.3,3.0,5.6,4.5,2.0,1.75,3.3333333333333335,3.1538461538461537,5.0,4.5,1.7142857142857142,1.625
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,850812.3333333335,857110.0,0.0074019456699614405,10,true,13825.539,108.15299999999999,13634.66,67.728,10.815299999999999,1363.466,6.772799999999999,3.5,3.181818181818181,6.0,4.500000000000001,1.9333333333333333,1.604166666666667,3.3333333333333335,3.0,5.666666666666667,4.5,2.0,1.75
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,857110.0,857110.0,0.0,18,true,2281.347,83.978,2196.406,0.651,4.665444444444444,122.02255555555556,0.036166666666666666,3.3333333333333335,3.0,5.666666666666667,4.5,2.0,1.75,3.3333333333333335,3.0,5.666666666666667,4.5,2.0,1.75
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,646764.3874074074,1.46113e6,1.259137992827689,18,true,50.508,0.0,45.018,4.361000000000001,0.0,2.501,0.24227777777777781,4.686746987951807,3.2295870029233855,12.413793103448276,4.500000000000002,3.103448275862069,1.569797453703704,2.5555555555555554,2.5555555555555554,4.5,4.5,2.25,2.25
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,823520.0,838410.0,0.018080920924810506,17,true,13.181,0.0,12.018999999999998,0.7060000000000001,0.0,0.7069999999999999,0.041529411764705884,3.8,3.1538461538461537,6.5,4.5,2.0,1.625,3.5454545454545454,3.1538461538461537,5.666666666666667,4.5,1.8333333333333333,1.625
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,false,804985.7954545455,832270.0,0.0338940198690687,9,true,43644.108,0.0,43520.899999999994,106.89099999999999,0.0,4835.655555555555,11.876777777777777,3.9347826086956523,3.137033824804857,8.947368421052632,4.5,2.6315789473684212,1.6377840909090913,3.3333333333333335,3.1538461538461537,5.0,4.5,1.7142857142857142,1.625
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,12,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,749261.0,851637.0,0.13663596530447997,11,true,59.286,58.39500000000001,0.6060000000000001,0.16800000000000004,5.3086363636363645,0.0550909090909091,0.015272727272727276,2.9166666666666665,2.5238095238095237,5.454545454545454,3.5,2.272727272727273,1.640625,2.6666666666666665,2.5384615384615383,3.857142857142857,3.5,1.7142857142857142,1.625
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,823520.0,838410.0,0.018080920924810506,20,true,2367.957,0.0,2366.437,0.944,0.0,118.32185,0.0472,3.8,3.1538461538461537,6.5,4.5,2.0,1.625,3.5454545454545454,3.1538461538461537,5.666666666666667,4.5,1.8333333333333333,1.625
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,718164.375,1.28033e6,0.7827812748300136,24,true,31.85,20.221,8.551000000000002,2.323,0.8425416666666666,0.35629166666666673,0.09679166666666666,4.148148148148148,3.140979689366786,10.05,4.500000000000002,2.85,1.6347656250000002,2.6470588235294117,2.5555555555555554,4.5,4.5,2.25,2.25
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,724655.0,1.1278e6,0.5563268037893894,24,true,41.891,32.958,6.472,1.751,1.3732499999999999,0.26966666666666667,0.07295833333333333,3.774193548387097,3.1132075471698113,8.0,4.5,2.4615384615384617,1.65625,2.8666666666666667,2.8666666666666667,4.5,4.5,1.875,1.875
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,724655.0,1.06777e6,0.47348738365153076,20,true,193.969,176.717,14.938999999999998,1.6880000000000002,8.83585,0.7469499999999999,0.0844,3.8333333333333335,3.1132075471698113,7.923076923076923,4.5,2.3846153846153846,1.65625,2.75,2.75,4.5,4.5,2.0,2.0
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,724655.0,1.1278e6,0.5563268037893894,24,true,52.346,43.028000000000006,6.818,1.882,1.7928333333333335,0.2840833333333333,0.07841666666666666,3.774193548387097,3.1132075471698113,8.0,4.5,2.4615384615384617,1.65625,2.8666666666666667,2.8666666666666667,4.5,4.5,1.875,1.875
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,826300.0,837000.0,0.012949292024688308,25,true,35.051,30.116999999999994,3.64,0.9780000000000002,1.2046799999999998,0.1456,0.03912000000000001,3.588235294117647,3.0,6.5,4.5,2.125,1.75,3.1538461538461537,2.8666666666666667,5.666666666666667,4.5,2.1666666666666665,1.875
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,810460.0,834960.0,0.030229746070133068,8,true,10586.273,69.532,10477.768,23.881,8.6915,1309.721,2.985125,3.875,3.1538461538461533,7.166666666666667,4.500000000000001,2.0833333333333335,1.6250000000000002,3.3333333333333335,3.1538461538461537,5.0,4.5,1.7142857142857142,1.625
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,823520.0,830790.0,0.008827958033806205,35,true,1118.175,115.414,1001.4250000000001,0.896,3.297542857142857,28.61214285714286,0.0256,3.75,3.1538461538461537,6.5,4.5,2.0,1.625,3.3333333333333335,3.0,5.666666666666667,4.5,2.0,1.75
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,671461.0026455021,8.0e10,119142.18133861305,12,true,36.276,0.0,33.191,2.4050000000000002,0.0,2.765916666666667,0.2004166666666667,3.160919540229885,2.921040879053696,11.181818181818182,4.5,4.454545454545454,1.8219289543302704,4.5,4.5,4.5,4.5,1.0,1.0
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,822273.3333333333,856380.0,0.04147850268767095,12,true,9.502,0.0,8.605,0.4840000000000001,0.0,0.7170833333333334,0.04033333333333334,3.391304347826087,3.099999999999999,5.357142857142857,4.499999999999999,1.7857142857142858,1.6666666666666667,3.0,3.0,4.5,4.5,1.75,1.75
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,12,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,749261.0,851637.0,0.13663596530447997,11,true,16.337,15.734,0.32300000000000006,0.168,1.4303636363636363,0.02936363636363637,0.015272727272727273,2.9166666666666665,2.5238095238095237,5.454545454545454,3.5,2.272727272727273,1.640625,2.6666666666666665,2.5384615384615383,3.857142857142857,3.5,1.7142857142857142,1.625
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,817320.0,832617.0,0.01871604757010714,19,true,34582.925,0.0,34581.424,0.9859999999999999,0.0,1820.074947368421,0.05189473684210526,3.3529411764705883,3.074074074074074,5.2,4.5,1.8,1.6875,3.3333333333333335,3.1538461538461537,5.0,4.5,1.7142857142857142,1.625
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,700157.6923076923,8.0e10,114258.97440137113,14,true,20.268,14.475,4.335,1.163,1.0339285714285713,0.30964285714285716,0.08307142857142857,4.2105263157894735,3.1040462427745665,8.647058823529411,4.500000000000001,2.3529411764705883,1.6634615384615385,4.5,4.5,4.5,4.5,1.0,1.0
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,702350.0,5.0000342887e10,71189.06604541895,17,true,33.343,28.089,3.863,1.0540000000000003,1.6522941176470587,0.22723529411764706,0.06200000000000001,3.8,3.1538461538461537,6.6,4.5,2.0,1.625,3.8,3.8,4.5,4.5,1.25,1.25
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,702350.0,5.0000342887e10,71189.06604541895,15,true,203.865,192.274,10.161000000000001,1.0579999999999998,12.818266666666666,0.6774000000000001,0.07053333333333332,3.8,3.1538461538461537,6.6,4.5,2.0,1.625,3.8,3.8,4.5,4.5,1.25,1.25
4,28,12,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,702350.0,5.0000342887e10,71189.06604541895,17,true,48.998,43.19499999999999,4.306000000000001,1.1700000000000002,2.540882352941176,0.2532941176470589,0.06882352941176471,3.8,3.1538461538461537,6.6,4.5,2.0,1.625,3.8,3.8,4.5,4.5,1.25,1.25
